Certification Body	Certified Organization Name	TE ID	Retired TE ID	License Number	Native Name	Country/Area	SC Number	SC Version Number	Standard	SC Status	Last Updated Date
Bureau Veritas USA	DreamHigh Toys Co., Ltd	TE-00116445		TE-BVCN3839		China	BVC-TE-00116445-RCS-2507-50004330-V1.0	BVC-TE-00116445-RCS-2507-50004330-V1.0	RCS	Valid	2025-07-03
Bureau Veritas USA	LIFE & LIVING INTERNATIONAL LIMITED	TE-00116458		TE-BVHK0078		Hong Kong	BVC-TE-00116458-GRS-2506-50004213-V1.0	BVC-TE-00116458-GRS-2506-50004213-V1.0	GRS	Valid	2025-06-26
Bureau Veritas USA	Zhejiang Yingyi Textile Co., Ltd	TE-00116477		TE-BVCN4083		China	BVC-TE-00116477-GRS-2505-50003767-V1.0	BVC-TE-00116477-GRS-2505-50003767-V2.0	GRS	Valid	2025-07-28
Bureau Veritas USA	Qingdao Xinxiangrun Arts & Crafts Co., Ltd.	TE-00116563		TE-BVCN3914		China	BVC-TE-00116563-RCS-2506-50003945-V1.0	BVC-TE-00116563-RCS-2506-50003945-V3.0	RCS	Valid	2025-08-25
Bureau Veritas USA	Dongguan Yuheng Textile Co., LTD	TE-00116573		TE-BVCN4082		China	BVC-TE-00116573-GRS-2506-50003897-V1.0	BVC-TE-00116573-GRS-2506-50003897-V1.0	GRS	Valid	2025-06-06
Bureau Veritas USA	PAPILLION TEXTILE (CAMBODIA) CO LTD	TE-00116593		TE-BVKH0065		Cambodia	BVC-TE-00116593-RCS-2507-50004440-V1.0	BVC-TE-00116593-RCS-2507-50004440-V1.0	RCS	Valid	2025-07-17
Bureau Veritas USA	KAINING METAL PRODUCT (CAMBODIA) CO., LTD	TE-00116683		TE-BVKH0520		Cambodia	BVC-TE-00116683-GRS-2507-50004301-V1.0	BVC-TE-00116683-GRS-2507-50004301-V1.0	GRS	Valid	2025-07-02
Bureau Veritas USA	Kunshan Ktex International Trading Co., Ltd.	TE-00116805		TE-BVCN4178		China	BVC-TE-00116805-GRS-2509-50005190-V1.0	BVC-TE-00116805-GRS-2509-50005190-V1.0	GRS	Valid	2025-09-04
Bureau Veritas USA	YANCHENG JIANHU TALENT FASHION CO.,LTD	TE-00116860		TE-BVCN4004		China	BVC-TE-00116860-RAF-2508-50004832-V1.0	BVC-TE-00116860-RAF-2508-50004832-V2.0	RWS	Valid	2025-10-31
Bureau Veritas USA	YANCHENG JIANHU TALENT FASHION CO.,LTD	TE-00116860		TE-BVCN4004		China	BVC-TE-00116860-RCS-2505-50003511-V1.0	BVC-TE-00116860-RCS-2505-50003511-V6.0	RCS	Valid	2025-09-03
Bureau Veritas USA	Zhejiang Royal Industrial Co., Ltd.	TE-00116984		TE-BVCN4184		China	BVC-TE-00116984-GRS-2506-50004187-V1.0	BVC-TE-00116984-GRS-2506-50004187-V1.0	GRS	Valid	2025-06-24
Bureau Veritas USA	Zhejiang Royal Industrial Co., Ltd.	TE-00116984		TE-BVCN4184		China	BVC-TE-00116984-RDS-2506-50004188-V1.0	BVC-TE-00116984-RDS-2506-50004188-V1.0	RDS	Valid	2025-06-24
Bureau Veritas USA	Nantong Quanzhou Chemical Fiber Co.,Ltd	TE-00117046		TE-BVCN4172		China	BVC-TE-00117046-GRS-2506-50004265-V1.0	BVC-TE-00117046-GRS-2506-50004265-V1.0	GRS	Valid	2025-06-30
Bureau Veritas USA	Wuxi Southeast Textile Co., LTD	TE-00117062		TE-BVCN4035		China	BVC-TE-00117062-GRS-2505-50003824-V1.0	BVC-TE-00117062-GRS-2505-50003824-V1.0	GRS	Valid	2025-05-31
Bureau Veritas USA	Jiangyin Huafeng Textile Technology Co.,Ltd	TE-00117063		TE-BVCN7000		China	BVC-TE-00117063-GRS-2506-50004121-V1.0	BVC-TE-00117063-GRS-2506-50004121-V1.0	GRS	Valid	2025-06-19
Bureau Veritas USA	Ningbo Tycoon Garden Tools Co., Ltd.	TE-00117100		TE-BVCN4115		China	BVC-TE-00117100-GRS-2506-50004132-V1.0	BVC-TE-00117100-GRS-2506-50004132-V1.0	GRS	Valid	2025-06-20
Bureau Veritas USA	NINGBO JIANYI APPAREL CO., LTD.	TE-00117155		TE-BVCN7082		China	BVC-TE-00117155-GRS-2506-50004234-V1.0	BVC-TE-00117155-GRS-2506-50004234-V2.0	GRS	Valid	2025-10-29
Bureau Veritas USA	NINGBO JIANYI APPAREL CO., LTD.	TE-00117155		TE-BVCN7082		China	BVC-TE-00117155-MULTI-2511-10000068-V1.0	BVC-TE-00117155-MULTI-2511-10000068-V2.0	RCS,OCS	Valid	2025-11-14
Bureau Veritas USA	WENZHOU YOUMEI TOYS CO., LTD	TE-00117197		TE-BVCN4168		China	BVC-TE-00117197-GRS-2506-50004195-V1.0	BVC-TE-00117197-GRS-2506-50004195-V1.0	GRS	Valid	2025-06-25
Bureau Veritas USA	DONGGUAN ZHIPENG SHOE MATERIAL CO.,LTD	TE-00117204		TE-BVCN4218		China	BVC-TE-00117204-GRS-2506-50004129-V1.0	BVC-TE-00117204-GRS-2506-50004129-V1.0	GRS	Valid	2025-06-20
Bureau Veritas USA	Jiangxi Licheng New Material Co., Ltd.	TE-00117207		TE-BVCN4102		China	BVC-TE-00117207-GRS-2506-50003967-V1.0	BVC-TE-00117207-GRS-2506-50003967-V1.0	GRS	Valid	2025-06-12
Bureau Veritas USA	Quannan Li Wen Packaging Co., Ltd	TE-00117212		TE-BVCN4211		China	BVC-TE-00117212-GRS-2506-50004194-V1.0	BVC-TE-00117212-GRS-2506-50004194-V1.0	GRS	Valid	2025-06-25
Bureau Veritas USA	Suzhou Ruixinlong Textile Co., Ltd.	TE-00117220		TE-BVCN6905		China	BVC-TE-00117220-GRS-2506-50004157-V1.0	BVC-TE-00117220-GRS-2506-50004157-V4.0	GRS	Valid	2025-10-20
Bureau Veritas USA	Dongguan Tongtai Environmental Protection Paper Industry Co., Ltd.	TE-00117228		TE-BVCN7588		China	BVC-TE-00117228-GRS-2509-50005411-V1.0	BVC-TE-00117228-GRS-2509-50005411-V1.0	GRS	Valid	2025-09-20
Bureau Veritas USA	Taihe Huilang Outdoor Products Co., Ltd.	TE-00117254		TE-BVCN4206		China	BVC-TE-00117254-GRS-2507-50004630-V1.0	BVC-TE-00117254-GRS-2507-50004630-V1.0	GRS	Valid	2025-07-26
Bureau Veritas USA	Sunny International Limited	TE-00117277		TE-BVIN0140		India	BVC-TE-00117277-RAF-2511-50006312-V1.0	BVC-TE-00117277-RAF-2511-50006312-V1.0	RWS	Valid	2025-11-13
Bureau Veritas USA	HONG SHANG TECHNOLOGY CO., LTD.	TE-00117282		TE-BVTW0023		Taiwan	BVC-TE-00117282-GRS-2507-50004569-V1.0	BVC-TE-00117282-GRS-2507-50004569-V2.0	GRS	Valid	2025-08-29
Bureau Veritas USA	Taicang Shuanghai Chemical Fiber Co., Ltd.	TE-00117330		TE-BVCN4175		China	BVC-TE-00117330-GRS-2507-50004322-V1.0	BVC-TE-00117330-GRS-2507-50004322-V1.0	GRS	Valid	2025-07-03
Bureau Veritas USA	JIANGYIN XUANMEI TEXTILE CO., LTD.	TE-00117387		TE-BVCN4169		China	BVC-TE-00117387-GRS-2506-50004228-V1.0	BVC-TE-00117387-GRS-2506-50004228-V1.0	GRS	Valid	2025-06-27
Bureau Veritas USA	TAIZHOU JUJIN ARTS&CRAFTS CO., LTD.	TE-00117388		TE-BVCN4136		China	BVC-TE-00117388-GRS-2508-50004808-V1.0	BVC-TE-00117388-GRS-2508-50004808-V1.0	GRS	Valid	2025-08-11
Bureau Veritas USA	ZHEJIANG HUANGYAN XINGBO CRAFTS FACTORY	TE-00117406		TE-BVCN4137		China	BVC-TE-00117406-GRS-2508-50004897-V1.0	BVC-TE-00117406-GRS-2508-50004897-V1.0	GRS	Valid	2025-08-15
Bureau Veritas USA	Qingdao Hongdingyuan New Material CO.,LTD.	TE-00117472		TE-BVCN4247		China	BVC-TE-00117472-GRS-2509-50005552-V1.0	BVC-TE-00117472-GRS-2509-50005552-V1.0	GRS	Valid	2025-09-27
Bureau Veritas USA	PT BANDUNG DJAJA TEXTILE	TE-00117516		TE-BVID0045		Indonesia	BVC-TE-00117516-GRS-2507-50004659-V1.0	BVC-TE-00117516-GRS-2507-50004659-V1.0	GRS	Valid	2025-07-24
Bureau Veritas USA	FOSHAN RONGHAI SHOES MATERIAL CO., LTD.	TE-00117532		TE-BVCN3842		China	BVC-TE-00117532-GRS-2506-50004097-V1.0	BVC-TE-00117532-GRS-2506-50004097-V2.0	GRS	Valid	2025-06-25
Bureau Veritas USA	FOSHAN RONGHAI SHOES MATERIAL CO., LTD	TE-00117532		TE-BVCN3842		China	BVC-TE-00117532-RCS-2506-50004100-V1.0	BVC-TE-00117532-RCS-2506-50004100-V1.0	RCS	Valid	2025-06-19
Bureau Veritas USA	WEIHAI DONGLONG APPAREL CO., LTD	TE-00117554		TE-BVCN4006		China	BVC-TE-00117554-MULTI-2508-50005236-V1.0	BVC-TE-00117554-MULTI-2508-50005236-V2.0	RCS,OCS	Valid	2025-11-20
Bureau Veritas USA	Zhangjiagang Tangqiao Jiabo Knitting Factory	TE-00117560		TE-BVCN3934		China	BVC-TE-00117560-GRS-2506-50004080-V1.0	BVC-TE-00117560-GRS-2506-50004080-V3.0	GRS	Valid	2025-09-24
Bureau Veritas USA	RGA LEATHERWORKS	TE-00117603		TE-BVUS0591		United States	BVC-TE-00117603-MULTI-2508-50004893-V1.0	BVC-TE-00117603-MULTI-2508-50004893-V2.0	RCS,GRS	Valid	2025-09-19
Bureau Veritas USA	ZIBO HAIFAN IMPORT AND EXPORT CO.,LTD	TE-00117628		TE-BVCN4238		China	BVC-TE-00117628-GRS-2507-50004416-V1.0	BVC-TE-00117628-GRS-2507-50004416-V1.0	GRS	Valid	2025-07-08
Bureau Veritas USA	Yongkang Tongte Industry and Trade Co., Ltd	TE-00117656		TE-BVCN4190		China	BVC-TE-00117656-RCS-2509-50005128-V1.0	BVC-TE-00117656-RCS-2509-50005128-V1.0	RCS	Valid	2025-09-01
Bureau Veritas USA	Eun Sung Tex Co.,Ltd	TE-00303769		TE-BVKR0512		Korea (South), Republic of	BVC-TE-00117669-RCS-2506-50004077-V1.0	BVC-TE-00117669-RCS-2506-50004077-V6.0	RCS	Valid	2025-10-17
Bureau Veritas USA	Changshu Longyu Knitting Textile Co., Ltd.	TE-00117739		TE-BVCN4237		China	BVC-TE-00117739-GRS-2507-50004412-V1.0	BVC-TE-00117739-GRS-2507-50004412-V3.0	GRS	Valid	2025-08-28
Bureau Veritas USA	JIANGSU UNION-SMART TEXTILE TECHNOLOGY CO., LTD	TE-00117815		TE-BVCN4266		China	BVC-TE-00117815-GRS-2506-50004058-V1.0	BVC-TE-00117815-GRS-2506-50004058-V1.0	GRS	Valid	2025-06-17
Bureau Veritas USA	Quanzhou Wangzhen Shoe Materials Co., Ltd	TE-00117822		TE-BVCN4268		China	BVC-TE-00117822-GRS-2507-50004306-V1.0	BVC-TE-00117822-GRS-2507-50004306-V1.0	GRS	Valid	2025-07-03
Bureau Veritas USA	SEECON GROUP LIMITED	TE-00117823		TE-BVHK0081		Hong Kong	BVC-TE-00117823-GRS-2507-50004531-V1.0	BVC-TE-00117823-GRS-2507-50004531-V1.0	GRS	Valid	2025-07-18
Bureau Veritas USA	Zhongshan Wei lighting Co., LTD	TE-00117836		TE-BVCN4177		China	BVC-TE-00117836-GRS-2510-50006015-V1.0	BVC-TE-00117836-GRS-2510-50006015-V2.0	GRS	Valid	2025-11-03
Bureau Veritas USA	PAPER CUT CLOTHING LLC	TE-00117896		TE-BVUS0628		United States	BVC-TE-00117896-MULTI-2510-50005625-V1.0	BVC-TE-00117896-MULTI-2510-50005625-V2.0	RCS,GRS	Valid	2025-11-25
Bureau Veritas USA	Ningbo Create Land Household Co., Ltd.	TE-00117973		TE-BVCN4273		China	BVC-TE-00117973-GRS-2507-50004314-V1.0	BVC-TE-00117973-GRS-2507-50004314-V2.0	GRS	Valid	2025-07-07
Bureau Veritas USA	Dongguan Huayun Plastic Products Co., Ltd	TE-00118062		TE-BVCN7132		China	BVC-TE-00118062-GRS-2508-50004708-V1.0	BVC-TE-00118062-GRS-2508-50004708-V1.0	GRS	Valid	2025-08-04
Bureau Veritas USA	GDTEX HONGKONG LIMITED	TE-00118120		TE-BVHK0082		Hong Kong	BVC-TE-00118120-RAF-2507-50004316-V1.0	BVC-TE-00118120-RAF-2507-50004316-V4.0	RWS	Valid	2025-09-12
Bureau Veritas USA	ZHEJIANG YULONG INTERNATIONAL TRADING COMPANY LTD	TE-00118144		TE-BVCN4225		China	BVC-TE-00118144-GRS-2506-50004110-V1.0	BVC-TE-00118144-GRS-2506-50004110-V9.0	GRS	Valid	2025-09-26
Bureau Veritas USA	ZHEJIANG YULONG INTERNATIONAL TRADING COMPANY LTD	TE-00118144		TE-BVCN4225		China	BVC-TE-00118144-OCS-2506-50004111-V1.0	BVC-TE-00118144-OCS-2506-50004111-V1.0	OCS	Valid	2025-06-19
Bureau Veritas USA	TONGLU KAIHENG TEXTILE CO., LTD	TE-00118150		TE-BVCN6907		China	BVC-TE-00118150-GRS-2506-50004150-V1.0	BVC-TE-00118150-GRS-2506-50004150-V1.0	GRS	Valid	2025-06-20
Bureau Veritas USA	Jinhu Tommy Pet Products Factory	TE-00118177		TE-BVCN3440		China	BVC-TE-00118177-GRS-2503-50002792-V1.0	BVC-TE-00118177-GRS-2503-50002792-V4.0	GRS	Valid	2025-11-04
Bureau Veritas USA	Dongguan Binhai Textile Co.,Ltd.	TE-00118186		TE-BVCN4224		China	BVC-TE-00118186-GRS-2509-50005322-V1.0	BVC-TE-00118186-GRS-2509-50005322-V2.0	GRS	Valid	2025-11-25
Bureau Veritas USA	Jet Link PVC Enterprises Ltd.	TE-00118200		TE-BVCN4299		China	BVC-TE-00118200-MULTI-2507-50004377-V1.0	BVC-TE-00118200-MULTI-2507-50004377-V2.0	RCS,GRS	Valid	2025-11-24
Bureau Veritas USA	Kunshan R&P Co., Ltd.	TE-00118201		TE-BVCN0152		China	BVC-TE-00118201-GRS-2501-50002163-V1.0	BVC-TE-00118201-GRS-2501-50002163-V1.0	GRS	Valid	2025-01-21
Bureau Veritas USA	SUZHOU SHUNLAN TEXTILE CO., LTD.	TE-00118217		TE-BVCN4272		China	BVC-TE-00118217-GRS-2509-50005136-V1.0	BVC-TE-00118217-GRS-2509-50005136-V1.0	GRS	Valid	2025-09-02
Bureau Veritas USA	Dongguan Weize Shoes Material Co., Ltd	TE-00118266		TE-BVCN4289		China	BVC-TE-00118266-GRS-2507-50004560-V1.0	BVC-TE-00118266-GRS-2507-50004560-V1.0	GRS	Valid	2025-07-16
Bureau Veritas USA	Yongkang Bingchun Metal Products Co., Ltd	TE-00118334		TE-BVCN4186		China	BVC-TE-00118334-RCS-2506-50004158-V1.0	BVC-TE-00118334-RCS-2506-50004158-V1.0	RCS	Valid	2025-06-20
Bureau Veritas USA	WELLS LAMONT LLC	TE-00118390		TE-BVUS0599		United States	BVC-TE-00118390-MULTI-2506-50004088-V1.0	BVC-TE-00118390-MULTI-2506-50004088-V2.0	RCS,GRS	Valid	2025-09-23
Bureau Veritas USA	Wuxi Wanshida Plastic Packaging Products Co., Ltd.	TE-00118403		TE-BVCN4103		China	BVC-TE-00118403-GRS-2507-50004474-V1.0	BVC-TE-00118403-GRS-2507-50004474-V1.0	GRS	Valid	2025-07-15
Bureau Veritas USA	Fuzhou Kanghuaju Textile Co., Ltd	TE-00118415		TE-BVCN1274		China	BVC-TE-00118415-GRS-2507-50004461-V1.0	BVC-TE-00118415-GRS-2507-50004461-V1.0	GRS	Valid	2025-07-12
Bureau Veritas USA	Guangdong Knittime Manufactory Co., Ltd.	TE-00118441		TE-BVCN6948		China	BVC-TE-00118441-MULTI-2508-50004696-V1.0	BVC-TE-00118441-MULTI-2508-50004696-V4.0	RWS,GRS	Valid	2025-09-22
Bureau Veritas USA	XIAMEN SANTAIDA INTERNATIONAL TRADE CO.,LTD	TE-00118519		TE-BVCN6348		China	BVC-TE-00118519-GRS-2502-50002466-V1.0	BVC-TE-00118519-GRS-2502-50002466-V1.0	GRS	Valid	2025-02-27
Bureau Veritas USA	NINGBO KANGBO TEXTILES CO.,LTD.	TE-00118537		TE-BVCN4293		China	BVC-TE-00118537-GRS-2507-50004395-V1.0	BVC-TE-00118537-GRS-2507-50004395-V1.0	GRS	Valid	2025-07-09
Bureau Veritas USA	HAINING HUAJIN PLASTICS CO.,LTD	TE-00118634		TE-BVCN4200		China	BVC-TE-00118634-GRS-2507-50004341-V1.0	BVC-TE-00118634-GRS-2507-50004341-V2.0	GRS	Valid	2025-07-04
Bureau Veritas USA	Ningbo Gread Kitchenware Co., Ltd.	TE-00118635		TE-BVCN4291		China	BVC-TE-00118635-GRS-2507-50004554-V1.0	BVC-TE-00118635-GRS-2507-50004554-V2.0	GRS	Valid	2025-08-12
Bureau Veritas USA	DONG GUAN PEI YING TRADING CO., LTD.	TE-00118638		TE-BVCN2830		China	BVC-TE-00118638-GRS-2501-50002233-V1.0	BVC-TE-00118638-GRS-2501-50002233-V1.0	GRS	Valid	2025-01-26
Bureau Veritas USA	Changshu Xiangyue Textile Co., Ltd.	TE-00118651		TE-BVCN3617		China	BVC-TE-00118651-GRS-2506-50004242-V1.0	BVC-TE-00118651-GRS-2506-50004242-V1.0	GRS	Valid	2025-06-20
Bureau Veritas USA	Hangzhou Yinshuo Textile Clothing Co., Ltd.	TE-00118681		TE-BVCN4232		China	BVC-TE-00118681-GRS-2508-50004929-V1.0	BVC-TE-00118681-GRS-2508-50004929-V1.0	GRS	Valid	2025-08-18
Bureau Veritas USA	TAIZHOU ZHONGYU SHOES CO., LTD.	TE-00118772		TE-BVCN4146		China	BVC-TE-00118772-GRS-2506-50004104-V1.0	BVC-TE-00118772-GRS-2506-50004104-V2.0	GRS	Valid	2025-07-14
Bureau Veritas USA	Jiande Garments (Shenzhen) Co., Ltd.	TE-00118788		TE-BVCN0881		China	BVC-TE-00118788-GRS-2507-50004467-V1.0	BVC-TE-00118788-GRS-2507-50004467-V4.0	GRS	Valid	2025-10-15
Bureau Veritas USA	Kunshan Kunteng Textile Co., LTD	TE-00118792		TE-BVCN7189		China	BVC-TE-00118792-GRS-2507-50004579-V1.0	BVC-TE-00118792-GRS-2507-50004579-V1.0	GRS	Valid	2025-07-23
Bureau Veritas USA	Foshan Lanke Textile Co., Ltd.	TE-00118833		TE-BVCN4107		China	BVC-TE-00118833-GRS-2506-50004182-V1.0	BVC-TE-00118833-GRS-2506-50004182-V3.0	GRS	Valid	2025-11-20
Bureau Veritas USA	Suzhou Runhao Import & Export Co.,Ltd	TE-00118846		TE-BVCN4288		China	BVC-TE-00118846-GRS-2507-50004394-V1.0	BVC-TE-00118846-GRS-2507-50004394-V2.0	GRS	Valid	2025-09-11
Bureau Veritas USA	Anhui Hongxing Outdoor Products Co.,Ltd.	TE-00118868		TE-BVCN5990		China	BVC-TE-00118868-GRS-2412-50001718-V1.0	BVC-TE-00118868-GRS-2412-50001718-V2.0	GRS	Valid	2025-05-12
Bureau Veritas USA	Fuzhou Changle Sihaida Knitting Co., Ltd.	TE-00118885		TE-BVCN1276		China	BVC-TE-00118885-GRS-2507-50004636-V1.0	BVC-TE-00118885-GRS-2507-50004636-V1.0	GRS	Valid	2025-07-28
Bureau Veritas USA	FUZHOU ZHENSHENG TRADING CO.LTD	TE-00118886		TE-BVCN4350		China	BVC-TE-00118886-GRS-2509-50005245-V1.0	BVC-TE-00118886-GRS-2509-50005245-V1.0	GRS	Valid	2025-09-09
Bureau Veritas USA	S. LICHTENBERG & CO., INC.	TE-00118928		TE-BVUS0145		United States	BVC-TE-00118928-MULTI-2510-50005895-V1.0	BVC-TE-00118928-MULTI-2510-50005895-V1.0	RCS,GRS	Valid	2025-10-25
Bureau Veritas USA	JINXIANG DYEING CO.,LTD.SHISHI	TE-00119103		TE-BVCN4389		China	BVC-TE-00119103-GRS-2508-50004790-V1.0	BVC-TE-00119103-GRS-2508-50004790-V1.0	GRS	Valid	2025-08-08
Bureau Veritas USA	NINGBO SUO LAI ER GARMENT DEVELOPMENT CO. LTD	TE-00119120		TE-BVCN4376		China	BVC-TE-00119120-RAF-2507-50004410-V1.0	BVC-TE-00119120-RAF-2507-50004410-V3.0	RWS	Valid	2025-08-19
Bureau Veritas USA	Shaoxing Xin Teng Textile Technology Co., Ltd	TE-00119144		TE-BVCN6935		China	BVC-TE-00119144-GRS-2507-50004285-V1.0	BVC-TE-00119144-GRS-2507-50004285-V5.0	GRS	Valid	2025-11-19
Bureau Veritas USA	DONGUAN YSH FASHION LIMITED	TE-00119225		TE-BVCN1194		China	BVC-TE-00119225-GRS-2506-50004222-V1.0	BVC-TE-00119225-GRS-2506-50004222-V12.0	GRS	Valid	2025-11-11
Bureau Veritas USA	DONGUAN YSH FASHION LIMITED	TE-00119225		TE-BVCN1194		China	BVC-TE-00119225-OCS-2506-50004221-V1.0	BVC-TE-00119225-OCS-2506-50004221-V2.0	OCS	Valid	2025-09-22
Bureau Veritas USA	DONGUAN YSH FASHION LIMITED	TE-00119225		TE-BVCN1194		China	BVC-TE-00119225-RAF-2506-50004220-V1.0	BVC-TE-00119225-RAF-2506-50004220-V5.0	RWS	Valid	2025-11-11
Bureau Veritas USA	DONGUAN YSH FASHION LIMITED	TE-00119225		TE-BVCN1194		China	BVC-TE-00119225-RCS-2508-50004862-V1.0	BVC-TE-00119225-RCS-2508-50004862-V3.0	RCS	Valid	2025-11-07
Bureau Veritas USA	EASTREAM LIMITED	TE-00119226		TE-BVHK0087		Hong Kong	BVC-TE-00119226-GRS-2507-50004324-V1.0	BVC-TE-00119226-GRS-2507-50004324-V1.0	GRS	Valid	2025-07-03
Bureau Veritas USA	Jinjiang Chuangda Textile Trade Co., Ltd.	TE-00119253		TE-BVCN1092		China	BVC-TE-00119253-GRS-2508-50004871-V1.0	BVC-TE-00119253-GRS-2508-50004871-V1.0	GRS	Valid	2025-08-09
Bureau Veritas USA	XINDUO INDUSTRIAL COMPANY LIMITED	TE-00119258		TE-BVHK0086		Hong Kong	BVC-TE-00119258-RCS-2507-50004508-V1.0	BVC-TE-00119258-RCS-2507-50004508-V2.0	RCS	Valid	2025-07-21
Bureau Veritas USA	Kingsen (Foshan) Industrial Co.,Ltd	TE-00119328		TE-BVCN5223		China	BVC-TE-00119328-GRS-2508-50004962-V1.0	BVC-TE-00119328-GRS-2508-50004962-V3.0	GRS	Valid	2025-11-20
Bureau Veritas USA	DONG GUAN JIANAN ZIPPER CO., LTD	TE-00119330		TE-BVCN4470		China	BVC-TE-00119330-GRS-2508-50004943-V1.0	BVC-TE-00119330-GRS-2508-50004943-V2.0	GRS	Valid	2025-10-10
Bureau Veritas USA	Putian Hanjiang Xin Sheng Electronic Co., Ltd	TE-00119340		TE-BVCN4404		China	BVC-TE-00119340-GRS-2508-50004879-V1.0	BVC-TE-00119340-GRS-2508-50004879-V2.0	GRS	Valid	2025-08-15
Bureau Veritas USA	Quanzhou Jinfuxin Garment Weaving Co., Ltd.	TE-00119343		TE-BVCN5050		China	BVC-TE-00119343-GRS-2508-50004804-V1.0	BVC-TE-00119343-GRS-2508-50004804-V2.0	GRS	Valid	2025-09-08
Bureau Veritas USA	Suzhou Kangmao Textile Co., Ltd	TE-00119355		TE-BVCN4396		China	BVC-TE-00119355-GRS-2508-50004783-V1.0	BVC-TE-00119355-GRS-2508-50004783-V2.0	GRS	Valid	2025-10-21
Bureau Veritas USA	XIAMEN YUECHENG IMP & EXP Co., LTD	TE-00119375		TE-BVCN4399		China	BVC-TE-00119375-GRS-2507-50004431-V1.0	BVC-TE-00119375-GRS-2507-50004431-V9.0	GRS	Valid	2025-09-23
Bureau Veritas USA	Dongguan Shangyou New Materials Co., Ltd	TE-00119420		TE-BVCN4283		China	BVC-TE-00119420-GRS-2507-50004273-V1.0	BVC-TE-00119420-GRS-2507-50004273-V1.0	GRS	Valid	2025-07-01
Bureau Veritas USA	Dongguan Shangyou New Materials Co., Ltd	TE-00119420		TE-BVCN4283		China	BVC-TE-00119420-RCS-2507-10000841-V1.0	BVC-TE-00119420-RCS-2507-10000841-V6.0	RCS	Valid	2025-10-16
Bureau Veritas USA	Quanzhou Chunda Garment Co., Ltd	TE-00119434		TE-BVCN4240		China	BVC-TE-00119434-GRS-2509-50005272-V1.0	BVC-TE-00119434-GRS-2509-50005272-V1.0	GRS	Valid	2025-09-11
Bureau Veritas USA	ZHAOQING JAYU GARMENT ACCESSORY CO., LTD	TE-00119445		TE-BVCN5080		China	BVC-TE-00119445-GRS-2508-50004748-V1.0	BVC-TE-00119445-GRS-2508-50004748-V1.0	GRS	Valid	2025-08-08
Bureau Veritas USA	KAYJUNE COMPANY CO., LTD.	TE-00119459		TE-BVKR0519		Korea (South), Republic of	BVC-TE-00119459-OCS-2507-50004282-V1.0	BVC-TE-00119459-OCS-2507-50004282-V3.0	OCS	Valid	2025-10-09
Bureau Veritas USA	Xiamen Create Living Co., Ltd.	TE-00119486		TE-BVCN4311		China	BVC-TE-00119486-GRS-2510-50005978-V1.0	BVC-TE-00119486-GRS-2510-50005978-V1.0	GRS	Valid	2025-10-29
Bureau Veritas USA	Changzhou Zhouhua Textile Co., Ltd.	TE-00119567		TE-BVCN4271		China	BVC-TE-00119567-MULTI-2508-50004760-V1.0	BVC-TE-00119567-MULTI-2508-50004760-V1.0	RWS,GRS	Valid	2025-08-06
Bureau Veritas USA	Tongxiang Jiayu Fashion Co.,Ltd	TE-00119595		TE-BVCN4279		China	BVC-TE-00119595-MULTI-2508-50004976-V1.0	BVC-TE-00119595-MULTI-2508-50004976-V1.0	RWS,OCS,GRS	Valid	2025-08-20
Bureau Veritas USA	Tenowo Huzhou New Materials Co., Ltd.	TE-00119649		TE-BVCN4312		China	BVC-TE-00119649-GRS-2507-50004304-V1.0	BVC-TE-00119649-GRS-2507-50004304-V1.0	GRS	Valid	2025-07-02
Bureau Veritas USA	Hangzhou Baonuo Knitting Co., Ltd.	TE-00119717		TE-BVCN4282		China	BVC-TE-00119717-RCS-2507-50004368-V1.0	BVC-TE-00119717-RCS-2507-50004368-V2.0	RCS	Valid	2025-09-24
Bureau Veritas USA	Victory Plastic Co., Limited	TE-00119728		TE-BVCN4392		Hong Kong	BVC-TE-00119728-GRS-2508-50004775-V1.0	BVC-TE-00119728-GRS-2508-50004775-V2.0	GRS	Valid	2025-11-27
Bureau Veritas USA	Jiangsu Happy Packing Technology Co., Ltd.	TE-00119738		TE-BVCN7341		China	BVC-TE-00119738-GRS-2508-50005011-V1.0	BVC-TE-00119738-GRS-2508-50005011-V1.0	GRS	Valid	2025-08-22
Bureau Veritas USA	Shaoxing Keqiao Ruixi Textile Co., Ltd	TE-00119754		TE-BVCN4375		China	BVC-TE-00119754-GRS-2507-50004346-V1.0	BVC-TE-00119754-GRS-2507-50004346-V1.0	GRS	Valid	2025-07-04
Bureau Veritas USA	CATHAY HOME INC.	TE-00119839		TE-BVUS0151		United States	BVC-TE-00119839-GRS-2501-00000003-V1.0	BVC-TE-00119839-GRS-2501-00000003-V2.0	GRS	Valid	2025-08-22
Bureau Veritas USA	CATHAY HOME INC.	TE-00119839		BVUS0151		United States	BVC-TE-00119839-RCS-2501-00000003-V1.0	BVC-TE-00119839-RCS-2501-00000003-V1.0	RCS	Valid	2025-01-08
Bureau Veritas USA	BW Advanced Materials Co.,Ltd.	TE-00119860		TE-BVCN4203		China	BVC-TE-00119860-GRS-2507-50004606-V1.0	BVC-TE-00119860-GRS-2507-50004606-V1.0	GRS	Valid	2025-07-25
